DeviceName,Dew_Point,Indoor_Humidity,Indoor_Temperature,Outdoor_Humidity,Outdoor_Temperature,Discharge_Pressure,Discharge_Temperature,kW,Power_Factor,Volts_Line_to_Line,Volts_Line_to_Neutral
store0010-RackA,44.62,37.89,70.65,,57.0,169.7,,41.3,0.67,599.3,345.6
store0010-RackA,44.67,38.19,70.65,,57.0,165.0,,31.9,0.66,599.7,345.8
store0010-RackA,44.69,37.99,70.65,,57.0,165.0,,31.1,0.66,598.9,345.3
store0010-RackA,44.38,37.99,70.65,,57.0,165.0,,40.6,0.66,597.8,344.7
store0010-RackA,44.38,37.99,70.65,,57.0,165.0,,41.0,0.66,598.2,344.9
store0010-RackA,44.37,37.84,70.5,,56.95,165.0,,40.6,0.66,598.4,345.0
store0010-RackA,44.31,37.51,70.5,,56.95,168.6,,41.3,0.66,598.0,344.8
store0010-RackA,44.31,37.82,70.5,,56.95,168.6,,31.4,0.66,598.8,345.2
store0010-RackA,44.33,37.79,70.5,,56.89,164.2,,31.1,0.66,597.3,344.5
store0010-RackA,44.13,37.54,70.5,,56.84,164.2,,40.9,0.67,596.7,344.0
store0010-RackA,44.29,37.49,70.5,,56.84,164.2,,41.0,0.67,597.2,344.4
store0010-RackA,44.29,37.49,70.5,,56.84,164.2,,40.5,0.66,597.4,344.5
store0010-RackA,44.29,37.94,70.5,,56.84,168.3,,31.4,0.67,598.4,345.1
store0010-RackA,44.51,37.94,70.5,,56.84,168.3,,31.3,0.67,597.8,344.8
store0010-RackA,44.56,37.94,70.5,,56.84,168.3,,33.1,0.69,598.3,345.0
store0010-RackA,44.56,37.94,70.5,,56.84,168.3,,33.3,0.69,599.0,345.5
store0010-RackA,44.56,37.94,70.5,,56.84,168.3,,29.2,0.65,599.4,345.7
store0010-RackA,44.65,37.94,70.5,,56.79,168.3,,30.8,0.66,598.0,344.8
store0010-RackA,44.65,38.22,70.5,,56.79,162.8,,31.1,0.65,599.1,345.4
store0010-RackA,44.65,38.22,70.5,,56.79,167.5,,40.2,0.66,598.1,344.9
store0010-RackA,44.65,38.32,70.5,,56.75,167.5,,40.7,0.66,599.2,345.5
store0010-RackA,44.65,38.32,70.5,,56.75,167.5,,40.5,0.66,599.2,345.5
store0010-RackA,44.65,38.32,70.5,,56.75,167.5,,31.8,0.67,598.8,345.3
store0010-RackA,44.65,38.32,70.5,,56.7,167.5,,31.4,0.66,599.0,345.5
store0010-RackA,44.73,38.24,70.5,,56.64,158.8,,32.5,0.67,598.6,345.2
store0010-RackA,44.73,38.24,70.5,,56.64,158.8,,33.0,0.68,599.1,345.5
store0010-RackA,44.73,38.24,70.5,,56.64,158.8,,39.9,0.66,592.7,341.7
store0010-RackA,44.73,38.79,70.5,,56.64,166.3,,30.8,0.67,592.9,341.9
store0010-RackA,45.07,38.59,70.5,,56.59,166.3,,30.9,0.67,594.0,342.6
store0010-RackA,45.18,39.1,70.5,,56.59,166.7,,39.8,0.66,592.7,341.8
store0010-RackA,45.18,39.0,70.5,,56.59,166.7,,39.6,0.66,591.7,341.3
store0010-RackA,45.19,39.0,70.5,,56.59,166.9,,39.5,0.66,591.3,341.0
store0010-RackA,45.12,39.0,70.5,,56.53,162.0,,24.6,0.73,592.1,341.5
store0010-RackA,44.94,39.0,70.5,,56.53,157.7,,24.0,0.72,593.4,342.1
store0010-RackA,44.94,39.0,70.5,,56.53,157.7,,31.9,0.68,593.4,342.2
store0010-RackA,44.71,38.29,70.45,,56.53,161.7,,40.3,0.67,592.4,341.6
store0010-RackA,44.96,38.29,70.45,,56.53,165.5,,30.1,0.66,592.7,341.7
store0010-RackA,44.4,38.29,70.45,,56.53,165.5,,30.7,0.67,593.0,341.9
store0010-RackA,44.47,38.29,70.45,,56.53,165.5,,40.3,0.67,590.5,340.4
store0010-RackA,44.47,38.49,70.45,,56.53,167.4,,32.3,0.69,593.4,342.1
store0010-RackA,45.05,38.49,70.45,,56.53,163.8,,32.5,0.7,592.7,341.7
store0010-RackA,45.05,38.77,70.45,,56.53,163.8,,23.7,0.71,593.7,342.3
store0010-RackA,45.05,38.77,70.45,,56.53,158.1,,23.9,0.71,593.3,342.1
store0010-RackA,44.92,38.77,70.45,,56.53,161.9,,32.7,0.69,592.9,341.9
store0010-RackA,45.09,38.62,70.45,,56.53,161.9,,39.7,0.65,592.7,341.7
store0010-RackA,45.09,38.62,70.45,,56.53,161.9,,40.8,0.68,592.0,341.3
store0010-RackA,45.09,38.62,70.45,,56.53,161.9,,30.4,0.66,593.5,342.2
store0010-RackA,45.09,38.52,70.45,,56.53,161.9,,31.3,0.67,592.5,341.6
store0010-RackA,45.09,38.52,70.45,,56.53,166.6,,39.6,0.66,591.8,341.3
store0010-RackA,45.09,38.52,70.45,,56.53,166.6,,40.2,0.67,592.9,341.8
store0010-RackA,44.87,38.52,70.54,,56.53,166.6,,31.5,0.68,593.5,342.2
store0010-RackA,44.87,38.52,70.54,,56.53,163.1,,23.8,0.71,595.1,343.1
store0010-RackA,45.0,38.52,70.54,,56.53,163.1,,32.8,0.69,593.3,342.1
store0010-RackA,45.0,38.27,70.54,,56.53,163.1,,41.1,0.67,591.7,341.1
store0010-RackA,44.83,38.27,70.54,,56.53,164.7,,40.2,0.67,592.2,341.5
store0010-RackA,44.83,38.27,70.59,,56.53,163.9,,30.7,0.67,593.6,342.3
store0010-RackA,44.83,38.27,70.59,,56.53,161.4,,30.9,0.67,593.7,342.3
store0010-RackA,44.83,38.27,70.59,,56.53,164.5,,39.5,0.66,591.4,341.0
store0010-RackA,45.03,38.57,70.59,,56.53,166.0,,40.0,0.67,592.3,341.5
store0010-RackA,45.03,38.07,70.59,,56.53,166.0,,33.1,0.7,591.9,341.3
store0010-RackA,44.74,37.56,70.59,,56.53,157.8,,23.3,0.7,593.4,342.1
store0010-RackA,44.44,37.56,70.59,,56.53,156.7,,23.7,0.71,593.6,342.3
store0010-RackA,44.44,37.56,70.59,,56.53,156.7,,40.2,0.67,591.5,341.0
store0010-RackA,44.44,37.56,70.59,,56.53,156.7,,39.7,0.67,591.2,340.9
store0010-RackA,44.44,37.56,70.59,,56.53,156.7,,31.4,0.68,592.2,341.5
store0010-RackA,44.44,37.56,70.59,,56.53,163.4,,31.0,0.67,591.1,340.8
store0010-RackA,44.44,38.19,70.59,,56.53,161.1,,19.0,0.64,592.4,341.6
store0010-RackA,44.44,38.82,70.59,,56.53,161.1,,32.7,0.69,593.1,342.0
store0010-RackA,44.44,38.82,70.65,,56.53,161.1,,33.5,0.7,592.2,341.5
store0010-RackA,44.44,38.82,70.5,,56.53,161.1,,30.5,0.67,591.9,341.3
store0010-RackA,45.14,38.82,70.5,,56.53,161.0,,29.4,0.65,591.2,340.9
store0010-RackA,44.91,38.47,70.5,,56.53,159.9,,37.5,0.65,591.1,340.8
store0010-RackA,44.89,38.47,70.5,,56.53,159.9,,31.4,0.69,590.4,340.4
store0010-RackA,44.89,38.47,70.5,,56.53,160.3,,32.4,0.7,591.8,341.3
store0010-RackA,44.67,38.47,70.5,,56.53,160.3,,24.1,0.72,592.0,341.4
store0010-RackA,44.42,37.82,70.5,,56.53,156.9,,24.5,0.73,592.8,341.9
store0010-RackA,44.33,38.14,70.5,,56.53,156.9,,39.7,0.67,590.1,340.5
store0010-RackA,45.01,38.14,70.5,,56.53,164.9,,38.8,0.66,590.5,340.5
store0010-RackA,45.01,38.14,70.5,,56.53,164.9,,30.4,0.67,590.4,340.5
store0010-RackA,45.01,38.14,70.5,,56.53,164.9,,23.8,0.71,592.3,341.5
store0010-RackA,45.01,38.14,70.5,,56.53,156.6,,33.1,0.7,591.0,340.9
store0010-RackA,44.6,37.99,70.7,,56.53,156.6,,32.0,0.69,589.7,340.1
store0010-RackA,44.6,37.54,70.7,,56.53,160.5,,29.8,0.68,590.5,340.6
store0010-RackA,44.65,37.54,70.7,,56.95,160.5,,30.8,0.67,591.2,340.9
store0010-RackA,44.65,36.94,70.7,,57.27,159.5,,30.6,0.67,590.6,340.6
store0010-RackA,43.95,36.94,70.7,,57.63,159.5,,39.6,0.67,590.7,340.6
store0010-RackA,43.9,36.76,70.7,,57.79,165.2,,30.2,0.68,590.4,340.5
store0010-RackA,43.93,37.01,70.7,,58.17,157.0,,23.4,0.71,590.7,340.6
store0010-RackA,44.2,37.41,70.7,,58.26,157.0,,22.9,0.7,591.4,341.0
store0010-RackA,44.2,37.71,70.7,,58.48,157.4,,29.7,0.66,590.8,340.7
store0010-RackA,44.69,37.71,70.7,,58.8,163.6,,36.9,0.64,589.7,340.0
store0010-RackA,44.69,37.71,70.7,,59.0,161.3,,30.7,0.68,589.8,340.2
store0010-RackA,44.82,37.71,70.7,,59.22,159.4,,23.8,0.72,590.8,340.7
store0010-RackA,44.82,37.71,70.7,,59.22,158.3,,23.6,0.72,590.4,340.5
store0010-RackA,44.82,37.71,70.7,,59.65,158.3,,30.1,0.67,588.8,339.5
store0010-RackA,44.78,37.71,70.7,,59.9,158.8,,30.1,0.66,590.7,340.7
store0010-RackA,44.78,37.71,70.7,,60.04,158.6,,30.0,0.67,589.5,340.0
store0010-RackA,44.78,38.29,70.7,,60.35,158.6,,29.2,0.66,589.6,340.0
store0010-RackA,44.78,38.59,70.7,,60.89,158.6,,30.5,0.68,589.0,339.7
store0010-RackA,44.78,38.59,70.7,,61.09,162.5,,23.5,0.72,590.6,340.7
store0010-RackA,44.78,38.59,70.7,,61.34,162.5,,24.1,0.72,590.5,340.6
store0010-RackA,45.46,39.3,70.7,,61.5,162.5,,31.3,0.69,589.7,340.1
store0010-RackA,45.37,39.0,70.74,,61.84,162.5,,30.9,0.68,589.6,340.0
store0010-RackA,45.43,39.02,70.74,,62.04,162.5,,37.1,0.65,589.1,339.8
store0010-RackA,45.32,39.02,70.79,,62.24,162.5,,29.8,0.67,589.2,339.8
store0010-RackA,45.3,39.02,70.79,,62.55,162.5,,23.1,0.7,590.3,340.4
store0010-RackA,45.59,39.32,70.84,,62.85,162.5,,23.4,0.71,589.0,339.7
store0010-RackA,45.7,39.07,70.88,,62.94,162.4,,27.5,0.65,588.8,339.7
store0010-RackA,45.7,39.07,70.88,,62.94,165.5,,30.6,0.68,588.5,339.4
store0010-RackA,45.7,39.07,70.88,,63.25,165.5,,29.6,0.67,588.1,339.3
store0010-RackA,45.27,39.07,70.88,,63.5,165.5,,23.5,0.71,590.1,340.4
store0010-RackA,45.34,38.79,70.93,,63.75,161.6,,30.3,0.68,587.8,339.1
store0010-RackA,45.34,38.49,70.93,,64.04,163.0,,23.6,0.72,589.1,339.9
store0010-RackA,45.34,38.49,70.93,,64.24,161.9,,30.2,0.67,587.4,338.8
store0010-RackA,45.07,38.49,70.93,,64.49,164.7,,29.5,0.66,588.6,339.6
store0010-RackA,45.25,38.52,70.93,,64.85,164.7,,39.9,0.68,587.0,338.6
store0010-RackA,45.64,38.77,70.93,,65.05,164.7,,29.5,0.67,588.1,339.2
store0010-RackA,45.64,38.77,70.93,,65.25,143.8,,24.1,0.72,589.0,339.6
store0010-RackA,45.57,38.77,70.93,,65.41,141.4,,23.7,0.72,589.9,340.2
store0010-RackA,45.57,38.77,70.99,,65.64,142.7,,23.8,0.72,590.1,340.3
store0010-RackA,45.48,38.77,71.04,,66.04,146.1,,23.5,0.72,588.5,339.4
store0010-RackA,45.48,38.77,71.04,,66.04,146.1,,23.8,0.72,588.7,339.4
store0010-RackA,45.48,38.62,71.04,,66.33,148.5,,32.3,0.7,587.6,338.8
store0010-RackA,45.52,38.62,71.04,,66.49,151.6,,31.4,0.69,586.1,338.0
store0010-RackA,45.63,38.62,71.08,,66.49,149.4,,23.3,0.7,592.9,342.0
store0010-RackA,45.73,38.97,71.08,,66.38,149.5,,30.0,0.66,593.0,341.9
store0010-RackA,45.73,38.97,71.08,,66.38,152.2,,37.0,0.65,591.1,340.9
store0010-RackA,45.95,39.5,71.08,,66.38,153.5,,22.4,0.69,593.4,342.2
store0010-RackA,45.95,39.5,71.08,,66.38,153.5,,24.0,0.72,593.5,342.2
store0010-RackA,46.35,40.63,71.08,,66.29,152.4,,23.4,0.7,593.1,342.0
store0010-RackA,47.08,41.05,71.13,,66.09,154.7,,23.8,0.71,592.9,341.9
store0010-RackA,46.85,40.95,71.13,,65.98,158.0,,34.3,0.7,592.3,341.6
store0010-RackA,47.57,41.81,71.13,,65.7,166.4,,35.5,0.72,592.2,341.4
store0010-RackA,47.46,41.0,71.13,,65.5,167.5,,41.7,0.68,591.3,341.0
store0010-RackA,46.49,41.26,71.13,,65.3,169.5,,40.0,0.67,590.7,340.6
store0010-RackA,46.49,41.26,71.13,,65.3,169.5,,33.8,0.7,590.0,340.1
store0010-RackA,46.65,41.23,71.13,,65.1,166.0,,33.5,0.7,590.5,340.5
store0010-RackA,46.29,40.28,71.13,,65.1,166.0,,33.6,0.7,590.5,340.4
store0010-RackA,46.63,40.28,71.13,,64.65,169.7,,24.5,0.72,591.9,341.3
store0010-RackA,46.53,40.45,71.13,,64.29,172.7,,20.3,0.68,591.3,341.0
store0010-RackA,46.09,39.9,71.13,,64.2,179.9,,38.8,0.66,590.3,340.3
store0010-RackA,46.09,39.9,71.13,,64.2,181.3,,33.1,0.7,590.5,340.5
store0010-RackA,46.27,39.98,71.13,,63.95,181.3,,33.1,0.7,590.5,340.5
store0010-RackA,46.17,39.98,71.13,,63.84,178.8,,37.5,0.73,589.6,340.0
store0010-RackA,46.17,39.4,71.13,,63.79,194.5,,37.3,0.73,588.4,339.2
store0010-RackA,45.77,39.1,71.13,,63.64,192.4,,46.5,0.72,586.3,338.1
store0010-RackA,45.77,39.1,71.13,,63.59,197.4,,44.3,0.71,586.9,338.5
store0010-RackA,45.82,39.87,71.13,,63.34,192.8,,35.4,0.71,588.9,339.6
store0010-RackA,45.82,39.87,71.13,,63.34,192.8,,35.4,0.71,588.4,339.3
store0010-RackA,45.79,39.87,71.13,,63.3,190.5,,53.7,0.7,585.4,337.5
store0010-RackA,45.79,39.87,71.13,,63.3,197.7,,51.3,0.69,586.3,338.1
store0010-RackA,45.79,39.87,71.13,,63.3,197.7,,36.5,0.73,588.6,339.5
store0010-RackA,45.79,39.7,71.13,,63.3,192.5,,36.0,0.72,588.4,339.3
store0010-RackA,46.36,40.23,71.13,,63.19,190.3,,43.5,0.7,587.1,338.6
store0010-RackA,46.67,40.65,71.13,,63.19,195.8,,43.2,0.7,587.6,338.9
store0010-RackA,46.67,40.65,71.13,,63.19,195.8,,35.4,0.71,588.6,339.4
store0010-RackA,46.81,40.78,71.13,,63.19,195.8,,35.3,0.71,588.6,339.4
store0010-RackA,46.71,40.78,71.13,,63.19,195.8,,44.2,0.7,588.0,339.1
store0010-RackA,46.71,40.48,71.13,,63.19,194.4,,43.1,0.7,587.0,338.5
store0010-RackA,46.4,40.48,71.13,,63.19,194.4,,35.9,0.72,588.0,339.1
store0010-RackA,46.45,40.15,71.13,,63.39,191.7,,35.5,0.72,587.5,338.8
store0010-RackA,45.75,39.27,71.13,,63.45,196.3,,43.1,0.7,586.7,338.3
store0010-RackA,45.75,39.27,71.13,,63.45,196.3,,34.4,0.7,587.3,338.7
store0010-RackA,45.75,39.27,71.13,,63.54,193.3,,34.4,0.71,586.4,338.2
store0010-RackA,45.75,39.27,71.13,,63.54,193.3,,35.1,0.71,587.7,338.9
store0010-RackA,46.26,39.27,71.13,,63.7,191.9,,42.4,0.69,586.1,338.0
store0010-RackA,46.26,39.27,71.13,,63.7,196.6,,35.6,0.72,586.7,338.3
store0010-RackA,46.42,40.18,71.13,,63.9,192.1,,35.6,0.72,587.4,338.7
store0010-RackA,46.42,40.18,71.13,,64.0,192.1,,35.7,0.72,587.7,338.9
store0010-RackA,45.72,40.18,70.88,,64.0,192.1,,42.0,0.69,584.9,337.3
store0010-RackA,45.7,39.37,70.88,,64.09,197.2,,34.8,0.71,585.5,337.7
store0010-RackA,45.7,39.37,70.88,,64.09,193.1,,34.8,0.72,584.7,337.2
store0010-RackA,46.99,39.37,70.88,,64.09,193.1,,34.1,0.71,584.8,337.3
store0010-RackA,45.99,39.37,70.88,,64.4,193.1,,41.5,0.68,590.3,340.5
store0010-RackA,46.9,40.98,70.88,,64.4,193.1,,35.3,0.71,592.2,341.5
store0010-RackA,46.9,40.98,70.88,,64.49,193.1,,35.4,0.72,590.4,340.5
store0010-RackA,46.72,40.75,70.93,,64.54,193.1,,34.5,0.7,591.3,341.0
store0010-RackA,46.72,40.75,70.93,,64.74,190.2,,32.7,0.69,590.9,340.8
store0010-RackA,46.72,40.75,70.93,,64.74,188.3,,32.4,0.69,591.2,341.0
store0010-RackA,47.01,40.75,70.93,,64.85,188.3,,32.4,0.68,592.0,341.4
store0010-RackA,47.01,40.75,70.93,,64.94,188.3,,32.8,0.69,592.2,341.5
store0010-RackA,47.01,40.68,70.99,,64.99,188.5,,32.9,0.7,591.0,340.9
store0010-RackA,47.01,40.68,70.99,,64.99,188.5,,32.5,0.69,591.9,341.4
store0010-RackA,46.56,40.68,70.99,,64.99,189.4,,33.1,0.7,591.0,340.8
store0010-RackA,47.12,41.28,71.04,,64.99,190.0,,33.1,0.69,592.8,341.9
store0010-RackA,46.87,41.28,71.04,,65.19,189.9,,33.3,0.7,592.7,341.9
store0010-RackA,46.69,41.28,71.04,,65.19,190.6,,33.2,0.69,593.6,342.4
store0010-RackA,46.78,40.7,71.08,,65.25,189.5,,32.9,0.69,594.8,343.0
store0010-RackA,47.35,41.73,71.2,,65.35,189.5,,32.9,0.68,595.4,343.4
store0010-RackA,47.35,41.73,71.2,,65.35,189.5,,32.3,0.68,595.5,343.4
store0010-RackA,47.48,41.86,71.2,,65.41,191.1,,32.6,0.68,595.3,343.4
store0010-RackA,47.16,41.36,71.2,,65.41,191.6,,41.6,0.68,589.0,339.7
store0010-RackA,47.25,41.36,71.2,,65.41,202.5,,42.2,0.68,590.8,340.8
store0010-RackA,47.25,41.36,71.13,,65.64,205.0,,32.3,0.68,590.3,340.6
store0010-RackA,47.1,41.36,71.13,,65.7,197.8,,33.1,0.7,589.6,340.2
store0010-RackA,47.32,41.36,71.13,,65.75,201.9,,42.4,0.69,589.8,340.2
store0010-RackA,47.32,41.36,71.13,,65.75,201.9,,44.0,0.7,588.7,339.6
store0010-RackA,47.39,41.76,71.13,,65.84,208.0,,42.6,0.69,589.7,340.1
store0010-RackA,47.39,41.53,71.13,,66.09,207.8,,42.8,0.7,587.9,339.2
store0010-RackA,47.59,41.56,71.13,,66.18,207.8,,42.2,0.69,588.4,339.5
store0010-RackA,47.59,41.46,71.13,,66.29,207.8,,32.4,0.69,588.2,339.3
store0010-RackA,47.59,41.08,71.13,,66.38,199.2,,32.8,0.69,587.6,338.9
store0010-RackA,47.59,41.08,71.13,,66.38,206.4,,42.8,0.7,588.3,339.3
store0010-RackA,47.59,41.05,71.13,,66.49,206.4,,42.8,0.7,588.3,339.3
store0010-RackA,47.37,41.26,71.13,,66.58,206.4,,42.8,0.69,587.7,339.0
store0010-RackA,47.21,41.26,71.13,,66.87,206.4,,33.4,0.7,589.4,340.0
store0010-RackA,47.3,41.26,71.24,,66.92,200.0,,33.1,0.69,589.2,339.8
store0010-RackA,47.3,41.33,71.24,,67.06,200.0,,42.6,0.69,588.8,339.6
store0010-RackA,47.17,41.03,71.29,,67.17,207.4,,42.4,0.69,588.9,339.7
store0010-RackA,47.17,41.03,71.29,,67.17,207.4,,41.8,0.69,587.7,339.0
store0010-RackA,47.43,41.58,71.29,,67.32,208.9,,33.5,0.7,589.0,339.8
store0010-RackA,47.34,41.48,71.29,,67.46,208.9,,33.4,0.7,588.2,339.3
store0010-RackA,47.34,41.13,71.29,,67.75,207.2,,42.5,0.69,586.9,338.5
store0010-RackA,47.34,41.13,71.29,,67.89,208.8,,42.2,0.69,587.4,338.9
store0010-RackA,48.27,42.51,71.38,,67.95,209.4,,33.6,0.7,588.3,339.3
store0010-RackA,48.31,42.54,71.47,,68.14,202.8,,33.1,0.7,586.2,338.2
store0010-RackA,48.31,42.54,71.47,,68.14,202.8,,42.8,0.7,586.1,338.1
store0010-RackA,47.93,42.01,71.47,,68.25,210.0,,42.6,0.7,587.1,338.6
store0010-RackA,47.93,42.03,71.35,,68.49,210.0,,42.4,0.69,586.9,338.5
store0010-RackA,47.8,42.03,71.44,,68.77,205.5,,32.9,0.7,586.0,338.0
store0010-RackA,47.8,42.24,71.44,,68.94,203.3,,43.4,0.71,586.5,338.3
store0010-RackA,47.82,41.93,71.44,,69.08,222.5,,44.8,0.71,585.8,338.0
store0010-RackA,47.89,41.93,71.44,,69.22,221.9,,46.2,0.72,586.9,338.6
store0010-RackA,47.89,41.93,71.44,,69.22,221.9,,46.0,0.72,586.8,338.5
store0010-RackA,47.91,42.06,71.44,,69.31,220.6,,45.0,0.72,586.1,338.1
store0010-RackA,48.06,42.21,71.44,,69.37,220.8,,45.2,0.71,586.3,338.2
store0010-RackA,48.06,42.21,71.44,,69.62,221.3,,44.1,0.7,586.7,338.4
store0010-RackA,47.95,42.21,71.44,,69.71,221.3,,44.8,0.71,585.4,337.7
store0010-RackA,48.0,42.26,71.44,,69.82,221.3,,45.8,0.72,585.9,338.0
store0010-RackA,48.18,42.26,71.58,,69.85,222.2,,44.9,0.71,586.5,338.3
store0010-RackA,48.18,42.26,71.58,,69.85,222.2,,43.6,0.7,584.9,337.5
store0010-RackA,47.86,41.96,71.58,,69.96,222.1,,45.1,0.72,585.2,337.5
store0010-RackA,47.86,41.96,71.58,,70.11,219.7,,44.8,0.72,585.4,337.6
store0010-RackA,48.15,41.96,71.58,,70.16,221.0,,44.3,0.71,583.7,336.8
store0010-RackA,47.97,41.96,71.58,,70.3,221.0,,44.2,0.71,584.9,337.3
store0010-RackA,48.11,41.96,71.58,,70.45,222.4,,45.3,0.71,585.6,337.8
store0010-RackA,48.11,41.96,71.58,,70.45,222.4,,43.2,0.71,583.2,336.4
store0010-RackA,47.73,41.91,71.58,,70.5,222.4,,42.9,0.7,582.6,336.0
store0010-RackA,47.73,41.91,71.58,,70.59,217.8,,42.6,0.71,581.8,335.6
store0010-RackA,47.73,41.91,71.58,,70.7,217.4,,35.6,0.74,583.2,336.4
store0010-RackA,47.73,41.91,71.58,,70.74,197.7,,26.6,0.74,590.8,340.8
store0010-RackA,47.75,41.91,71.58,,70.88,193.9,,34.7,0.7,590.2,340.5
store0010-RackA,47.75,41.91,71.58,,70.99,193.9,,43.4,0.69,589.7,340.2
store0010-RackA,47.75,41.91,71.58,,70.99,193.9,,44.1,0.7,588.0,339.1
store0010-RackA,47.61,41.91,71.58,,71.04,209.2,,44.4,0.7,588.7,339.6
store0010-RackA,47.61,40.95,71.58,,71.08,216.7,,45.6,0.71,587.9,339.1
store0010-RackA,47.61,40.95,71.58,,71.08,218.9,,42.9,0.69,587.9,339.2
store0010-RackA,46.87,40.33,71.58,,71.13,224.7,,43.0,0.7,587.4,338.8
store0010-RackA,47.14,40.65,71.58,,71.35,212.7,,24.5,0.71,590.6,340.7
store0010-RackA,47.14,40.65,71.58,,71.38,212.2,,35.0,0.72,588.2,339.3
store0010-RackA,47.14,40.65,71.58,,71.38,212.2,,34.3,0.72,589.0,339.8
store0010-RackA,47.14,40.65,71.58,,71.53,213.6,,35.4,0.71,589.9,340.3
store0010-RackA,47.14,40.38,71.58,,71.58,213.6,,36.0,0.73,587.9,339.1
store0010-RackA,47.14,40.85,71.58,,71.67,215.2,,41.9,0.69,588.0,339.2
store0010-RackA,47.23,40.68,71.58,,71.73,219.5,,41.8,0.69,586.5,338.3
store0010-RackA,46.51,40.3,71.58,,72.05,212.5,,24.6,0.72,589.2,339.9
store0010-RackA,47.19,40.88,71.58,,72.14,206.9,,36.4,0.73,587.4,338.8
store0010-RackA,47.19,40.88,71.58,,72.14,206.9,,35.5,0.72,587.6,339.0
store0010-RackA,47.19,40.28,71.53,,72.34,206.9,,42.5,0.7,586.3,338.2
store0010-RackA,47.08,40.28,71.53,,72.43,221.7,,45.1,0.72,585.9,338.0
store0010-RackA,47.08,40.78,71.53,,72.52,227.0,,35.6,0.72,586.7,338.4
store0010-RackA,46.96,40.78,71.53,,72.75,216.3,,35.0,0.72,587.1,338.7
store0010-RackA,46.96,40.83,71.62,,72.95,219.1,,44.0,0.71,586.5,338.4
store0010-RackA,46.96,40.83,71.62,,72.95,226.4,,44.1,0.7,586.7,338.4
store0010-RackA,47.32,40.83,71.67,,73.04,226.4,,44.0,0.71,586.3,338.2
store0010-RackA,47.57,41.05,71.67,,73.09,226.6,,46.1,0.71,586.3,338.3
store0010-RackA,47.53,41.05,71.67,,73.13,227.4,,46.5,0.72,586.6,338.4
store0010-RackA,47.41,40.6,71.67,,73.13,227.4,,36.3,0.72,586.2,338.2
store0010-RackA,47.46,40.75,71.76,,73.18,219.4,,45.7,0.72,585.5,337.8
store0010-RackA,47.46,41.08,71.73,,73.22,219.4,,46.0,0.72,586.4,338.3
store0010-RackA,47.46,41.08,71.73,,73.22,219.4,,45.3,0.7,586.4,338.3
store0010-RackA,47.46,40.55,71.73,,73.33,229.1,,46.5,0.72,584.9,337.5
store0010-RackA,47.68,40.55,71.73,,73.27,231.4,,45.7,0.71,585.4,337.7
store0010-RackA,47.64,40.55,71.82,,73.36,231.4,,36.7,0.73,586.1,338.1
store0010-RackA,47.64,41.16,71.82,,73.45,231.4,,36.7,0.73,584.6,337.3
store0010-RackA,47.7,41.16,71.82,,73.56,226.9,,45.0,0.71,584.9,337.4
store0010-RackA,47.35,41.16,71.82,,73.74,232.2,,46.9,0.72,585.3,337.6
store0010-RackA,47.35,41.16,71.82,,73.74,232.2,,46.5,0.72,585.2,337.5
store0010-RackA,47.25,40.35,71.82,,73.8,232.2,,46.3,0.72,584.4,337.2
store0010-RackA,47.59,40.35,71.82,,73.83,233.3,,46.5,0.72,584.4,337.2
store0010-RackA,47.52,40.35,71.85,,73.94,233.3,,36.2,0.73,583.5,336.7
store0010-RackA,47.52,40.35,71.85,,74.03,222.7,,47.0,0.72,584.4,337.1
store0010-RackA,47.28,40.25,71.91,,74.03,232.7,,46.6,0.73,584.5,337.1
store0010-RackA,47.28,39.55,71.91,,74.08,236.3,,46.8,0.72,583.4,336.6
store0010-RackA,47.28,39.55,71.91,,74.08,236.3,,46.1,0.72,583.9,336.7
store0010-RackA,47.28,40.1,71.91,,74.08,237.4,,36.4,0.73,584.2,337.0
store0010-RackA,47.28,40.1,71.96,,74.17,227.7,,37.4,0.74,583.2,336.5
store0010-RackA,47.28,40.1,72.05,,74.26,224.5,,46.3,0.72,583.2,336.3
store0010-RackA,47.28,40.1,72.05,,74.35,233.8,,47.6,0.73,580.9,335.1
store0010-RackA,47.48,40.0,72.05,,74.46,236.9,,46.8,0.73,581.0,335.2
store0010-RackA,47.3,40.0,72.1,,74.73,236.9,,46.3,0.73,583.1,336.4
store0010-RackA,47.3,40.0,72.1,,74.73,236.9,,46.3,0.72,582.0,335.8
store0010-RackA,47.3,40.0,72.1,,74.79,237.2,,36.9,0.73,583.9,336.8
store0010-RackA,47.3,39.98,72.1,,74.82,237.2,,36.9,0.73,588.9,339.8
store0010-RackA,47.3,39.98,72.1,,74.93,232.0,,47.0,0.72,586.5,338.4
store0010-RackA,47.3,39.98,72.14,,75.07,234.6,,46.8,0.71,587.6,339.0
store0010-RackA,47.3,39.8,72.14,,75.16,241.3,,49.6,0.73,586.8,338.6
store0010-RackA,47.3,39.8,72.14,,75.16,241.4,,48.9,0.73,585.4,337.8
store0010-RackA,47.3,40.08,72.14,,75.25,241.4,,48.3,0.73,587.4,338.9
store0010-RackA,47.3,40.08,72.14,,75.4,240.8,,41.7,0.68,587.7,339.0
store0010-RackA,47.3,40.08,72.19,,75.49,215.6,,46.2,0.72,587.7,339.0
